rule,file,line,col,severity,message,suggestion
R01,src/kem/frodokem/external/efrodo/efrodo640aes_params.h,15,0,medium,Hardcoded key/buffer size macro 'PARAMS_EXTRACTED_BITS' value (2) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/external/efrodo/efrodo640shake_params.h,15,0,medium,Hardcoded key/buffer size macro 'PARAMS_EXTRACTED_BITS' value (2) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/external/efrodo/efrodo976aes_params.h,15,0,medium,Hardcoded key/buffer size macro 'PARAMS_EXTRACTED_BITS' value (3) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/external/efrodo/efrodo976shake_params.h,15,0,medium,Hardcoded key/buffer size macro 'PARAMS_EXTRACTED_BITS' value (3) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/external/frodo/frodo1344aes_params.h,15,0,medium,Hardcoded key/buffer size macro 'PARAMS_EXTRACTED_BITS' value (4) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/external/frodo/frodo1344shake_params.h,15,0,medium,Hardcoded key/buffer size macro 'PARAMS_EXTRACTED_BITS' value (4) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/external/frodo/frodo640aes_params.h,15,0,medium,Hardcoded key/buffer size macro 'PARAMS_EXTRACTED_BITS' value (2) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/external/frodo/frodo640shake_params.h,15,0,medium,Hardcoded key/buffer size macro 'PARAMS_EXTRACTED_BITS' value (2) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/external/frodo/frodo976aes_params.h,15,0,medium,Hardcoded key/buffer size macro 'PARAMS_EXTRACTED_BITS' value (3) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/external/frodo/frodo976shake_params.h,15,0,medium,Hardcoded key/buffer size macro 'PARAMS_EXTRACTED_BITS' value (3) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/kem_frodokem.h,27,0,medium,Hardcoded key/buffer size macro 'OQS_KEM_frodokem_640_shake_length_shared_secret' value (16) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/kem_frodokem.h,57,0,medium,Hardcoded key/buffer size macro 'OQS_KEM_frodokem_976_shake_length_shared_secret' value (24) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/kem_frodokem.h,87,0,medium,Hardcoded key/buffer size macro 'OQS_KEM_frodokem_1344_shake_length_shared_secret' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/kem_frodokem.h,117,0,medium,Hardcoded key/buffer size macro 'OQS_KEM_efrodokem_640_shake_length_shared_secret' value (16) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/kem_frodokem.h,147,0,medium,Hardcoded key/buffer size macro 'OQS_KEM_efrodokem_976_shake_length_shared_secret' value (24) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/frodokem/kem_frodokem.h,177,0,medium,Hardcoded key/buffer size macro 'OQS_KEM_efrodokem_1344_shake_length_shared_secret' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/hqc/kem_hqc.h,12,0,medium,Hardcoded key/buffer size macro 'OQS_KEM_hqc_1_length_shared_secret' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/hqc/kem_hqc.h,27,0,medium,Hardcoded key/buffer size macro 'OQS_KEM_hqc_3_length_shared_secret' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/hqc/kem_hqc.h,42,0,medium,Hardcoded key/buffer size macro 'OQS_KEM_hqc_5_length_shared_secret' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,src/kem/hqc/pqc-hqc_hqc-1_ref/symmetric.h,60,0,medium,Hardcoded key/buffer size macro 'HQC_H_FCT_DOMAIN' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
