rule,file,line,col,severity,message,suggestion
R01,3rdparty/everest/include/everest/x25519.h,30,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_X25519_KEY_SIZE_BYTES' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R02,3rdparty/everest/library/x25519.c,68,4,medium,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,Refactor to support post-quantum algorithms.
R02,3rdparty/everest/library/x25519.c,84,4,medium,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,Refactor to support post-quantum algorithms.
R02,3rdparty/everest/library/x25519.c,93,4,medium,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,Refactor to support post-quantum algorithms.
R02,3rdparty/everest/library/x25519.c,96,4,medium,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,Refactor to support post-quantum algorithms.
R02,3rdparty/everest/library/x25519.c,109,4,medium,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,Implement crypto agility by adding ML-KEM or ML-DSA cases.
R02,3rdparty/everest/library/x25519.c,139,4,medium,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,Refactor to support post-quantum algorithms.
R02,3rdparty/everest/library/x25519.c,156,4,medium,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,Refactor to support post-quantum algorithms.
R02,3rdparty/everest/library/x25519.c,168,4,medium,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,Refactor to support post-quantum algorithms.
R02,3rdparty/everest/library/x25519.c,177,4,medium,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,Refactor to support post-quantum algorithms.
R02,3rdparty/everest/library/x25519.c,179,4,medium,Algorithm if-else chain contains classical checks but lacks post-quantum cryptography options.,Refactor to support post-quantum algorithms.
R01,include/mbedtls/aria.h,33,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_ARIA_MAX_KEYSIZE' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,314,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_PUBLIC_KEY' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,322,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_KEY_PAIR_BASIC' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,329,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_KEY_PAIR_IMPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,336,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_KEY_PAIR_EXPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,343,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_KEY_PAIR_GENERATE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,351,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_KEY_PAIR_DERIVE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,458,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DH_KEY_PAIR_IMPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,466,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DH_KEY_PAIR_EXPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,472,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DH_KEY_PAIR_GENERATE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,480,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DH_KEY_PAIR_BASIC' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,488,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DH_PUBLIC_KEY' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,659,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_RSA_KEY_PAIR_IMPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,665,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_RSA_KEY_PAIR_EXPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,671,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_RSA_KEY_PAIR_GENERATE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,678,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_RSA_KEY_PAIR_BASIC' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,684,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_RSA_PUBLIC_KEY' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,726,0,medium,Hardcoded key/buffer size macro 'PSA_HAVE_SOFT_KEY_TYPE_ARIA' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,730,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ARIA' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,737,0,medium,Hardcoded key/buffer size macro 'PSA_HAVE_SOFT_KEY_TYPE_CAMELLIA' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,741,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_CAMELLIA' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,748,0,medium,Hardcoded key/buffer size macro 'PSA_HAVE_SOFT_KEY_TYPE_DES' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_legacy_from_psa.h,752,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DES' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,67,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_KEY_PAIR_BASIC' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,68,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_KEY_PAIR_IMPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,69,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_KEY_PAIR_EXPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,70,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_KEY_PAIR_GENERATE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,72,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_KEY_PAIR_DERIVE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,73,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ECC_PUBLIC_KEY' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,90,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DH_KEY_PAIR_BASIC' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,91,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DH_KEY_PAIR_IMPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,92,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DH_KEY_PAIR_EXPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,93,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DH_KEY_PAIR_GENERATE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,94,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DH_PUBLIC_KEY' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,164,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_RSA_KEY_PAIR_GENERATE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,167,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_RSA_KEY_PAIR_BASIC' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,168,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_RSA_KEY_PAIR_IMPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,169,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_RSA_KEY_PAIR_EXPORT' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,173,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_RSA_PUBLIC_KEY' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,220,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_ARIA' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,225,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_CAMELLIA' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/config_adjust_psa_from_legacy.h,230,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_BUILTIN_KEY_TYPE_DES' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/des.h,31,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_DES_KEY_SIZE' value (8) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/des.h,366,33,high,Hardcoded key array size (32 bytes) for 'SK' is insufficient for PQC.,"Increase array size to hold PQC public/private keys or signatures, or parameterize it."
R01,include/mbedtls/pk.h,204,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PK_DEBUG_MAX_ITEMS' value (3) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R02,include/mbedtls/pk.h,1031,4,medium,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,Implement crypto agility by adding ML-KEM or ML-DSA cases.
R02,include/mbedtls/pk.h,1054,4,medium,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,Implement crypto agility by adding ML-KEM or ML-DSA cases.
R01,include/mbedtls/pkcs12.h,30,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PKCS12_DERIVE_KEY' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/pkcs12.h,31,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PKCS12_DERIVE_IV' value (2) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/pkcs12.h,32,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PKCS12_DERIVE_MAC_KEY' value (3) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/rsa.h,56,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_RSA_PKCS_V21' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/rsa.h,58,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_RSA_SIGN' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,180,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_TLS1_3_PSK_MODE_ECDHE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,330,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_CERT_REQ_CA_LIST_ENABLED' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,344,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_TLS1_3_TICKET_RESUMPTION_KEY_LEN' value (48) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,346,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_TLS1_3_TICKET_RESUMPTION_KEY_LEN' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,373,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_EARLY_DATA_TRY_TO_DEPROTECT_AND_DISCARD' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,475,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_SIG_RSA' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,476,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_SIG_ECDSA' value (3) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,517,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_CERT_TYPE_RSA_SIGN' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,518,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_CERT_TYPE_ECDSA_SIGN' value (64) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,533,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_ALERT_MSG_UNEXPECTED_MESSAGE' value (10) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,539,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_ALERT_MSG_NO_CERT' value (41) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,540,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_ALERT_MSG_BAD_CERT' value (42) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,541,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_ALERT_MSG_UNSUPPORTED_CERT' value (43) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,542,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_ALERT_MSG_CERT_REVOKED' value (44) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,543,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_ALERT_MSG_CERT_EXPIRED' value (45) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,544,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_ALERT_MSG_CERT_UNKNOWN' value (46) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,550,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_ALERT_MSG_EXPORT_RESTRICTION' value (60) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,560,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_ALERT_MSG_UNKNOWN_PSK_IDENTITY' value (115) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,561,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_ALERT_MSG_CERT_REQUIRED' value (116) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,571,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_HS_CERTIFICATE' value (11) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,572,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_HS_SERVER_KEY_EXCHANGE' value (12) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,573,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_HS_CERTIFICATE_REQUEST' value (13) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,575,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_HS_CERTIFICATE_VERIFY' value (15) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,576,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_HS_CLIENT_KEY_EXCHANGE' value (16) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,595,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_TLS_EXT_SIG_ALG' value (13) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,600,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_TLS_EXT_SCT' value (18) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,601,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_TLS_EXT_CLI_CERT_TYPE' value (19) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,602,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_TLS_EXT_SERV_CERT_TYPE' value (20) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,615,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_TLS_EXT_PSK_KEY_EXCHANGE_MODES' value (45) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,617,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_TLS_EXT_CERT_AUTH' value (47) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,648,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSK_MAX_LEN' value (48) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,650,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSK_MAX_LEN' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl.h,3413,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_UNEXPECTED_CID_FAIL' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R02,include/mbedtls/ssl.h,4173,4,medium,Algorithm switch statement contains classical crypto but lacks post-quantum cryptography cases.,Implement crypto agility by adding ML-KEM or ML-DSA cases.
R01,include/mbedtls/ssl_ticket.h,41,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_TICKET_MAX_KEY_BYTES' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/ssl_ticket.h,42,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_SSL_TICKET_KEY_NAME_BYTES' value (4) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/mbedtls/x509.h,131,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_X509_SAN_DIRECTORY_NAME' value (4) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/psa/crypto_extra.h,32,0,medium,Hardcoded key/buffer size macro 'MBEDTLS_PSA_KEY_SLOT_COUNT' value (32) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/psa/crypto_extra.h,413,0,medium,Hardcoded key/buffer size macro 'PSA_PAKE_OPERATION_STAGE_COLLECT_INPUTS' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/psa/crypto_sizes.h,661,0,medium,Hardcoded key/buffer size macro 'PSA_SIGNATURE_MAX_SIZE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/psa/crypto_sizes.h,984,0,medium,Hardcoded key/buffer size macro 'PSA_EXPORT_KEY_PAIR_MAX_SIZE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
R01,include/psa/crypto_sizes.h,1017,0,medium,Hardcoded key/buffer size macro 'PSA_EXPORT_PUBLIC_KEY_MAX_SIZE' value (1) is below PQC minimum requirements.,Use a parameterized constant or a post-quantum size constant (e.g. ML-KEM key sizes > 800 bytes).
